vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
4010,76050,3702,37,0,S,,76050,0,452,0,0,0,0,4,,3.8227,3.8463,257.927873,-122.59411,45.625033333333334,2,2
4010,76190,3702,37,0,S,,76190,0,462,0,0,0,0,3,,4.6621,4.7063,27.969641,-122.57791,45.62193333333333,2,2
4010,76660,3702,37,0,S,76440,76660,0,502,0,0,0,0,4,,6.9065,6.9687,61.042374,-122.53160166666666,45.618413333333336,2,4
4010,75386,3702,37,0,S,75240,75386,0,344,1,0,1,0,2,,0,0,12.966451,-122.66977,45.62871166666667,2,5
4010,76818,3702,37,0,S,76740,76818,0,837,0,0,0,0,4,,8.0946,8.2002,43.100477,-122.506865,45.61564333333333,2,4
4010,75439,3702,37,0,S,,75439,0,368,0,0,0,0,2,,0.2865,0.2964,32.072196,-122.66434833333334,45.62860833333333,2,2
4010,75513,3702,37,0,S,,75513,0,475,0,0,0,0,2,,0.5773,0.5915,65.083762,-122.66042166666666,45.630225,2,2
4010,75946,3702,37,0,S,75780,75929,17,740,1,0,0,1,4,,3.3082,3.384,57.162656,-122.60396833333333,45.627161666666666,2,4
4010,76021,3702,37,0,S,,76021,0,742,0,0,0,0,4,,3.548,3.5884,107.68044,-122.59973,45.62632166666667,2,2
4010,76072,3702,37,0,S,,76072,0,454,0,0,0,0,4,,4.0172,4.0489,131.964061,-122.590595,45.624248333333334,2,2
4010,76481,3702,37,0,S,,76456,25,743,1,0,0,0,4,,5.78,5.8776,38.46222,-122.55391333333333,45.62079833333333,2,2
4010,76927,3702,37,0,S,,76909,18,508,1,0,0,1,3,,8.442,8.5787,51.872372,-122.50429833333334,45.61154666666667,2,2
4010,76991,3702,37,0,S,,76991,0,488,0,0,0,0,3,,8.8856,8.9788,239.645787,-122.50409333333333,45.605228333333336,2,2
4010,77179,3702,37,0,S,77280,77179,0,492,1,0,0,2,0,,9.6822,9.8332,38.822125,-122.505145,45.594296666666665,2,6
4010,78704,3702,37,1,S,78600,78704,0,492,1,0,2,0,2,,0,0,437.523104,-122.506275,45.595045,2,5
4010,79047,3702,37,1,S,,79047,0,755,0,0,0,0,2,,1.8243,1.8219,46.770955,-122.50925833333334,45.616128333333336,2,2
4010,79281,3702,37,1,S,79200,79281,0,691,0,0,0,0,3,,3.0087,3.0124,91.807058,-122.53368666666667,45.61886,2,4
4010,79313,3702,37,1,S,,79313,0,473,0,0,0,0,3,,3.2796,3.2703,88.702125,-122.53893666666667,45.61940333333333,2,2
4010,79378,3702,37,1,S,,79378,0,470,0,0,0,0,3,,3.8202,3.8308,16.583814,-122.55008166666667,45.62061833333333,2,2
4010,79504,3702,37,1,S,,79504,0,468,0,0,0,0,3,,4.6584,4.6845,139.667239,-122.568135,45.62105666666667,2,2
4010,80122,3702,37,1,S,,80096,26,456,1,0,0,1,3,,7.6864,7.7659,11.281025,-122.62951666666666,45.62785,2,2
4010,80306,3702,37,1,S,,80283,23,478,1,0,0,1,1,,8.5954,8.6849,30.251903,-122.64825666666667,45.62835666666667,2,2
4010,80496,3702,37,1,S,,80479,17,1091,1,0,0,1,0,,9.694,9.8021,18.835938,-122.67010333333333,45.632648333333336,2,2
4010,80707,3702,37,1,S,,80605,102,14,1,0,3,0,3,,9.9401,10.0476,128.290188,-122.67272333333334,45.630495,2,2
4010,79342,3702,37,1,S,,79342,0,575,0,0,0,0,3,,3.5325,3.5244,121.299187,-122.54424,45.61998666666667,2,2
4010,79576,3702,37,1,S,,79576,0,461,0,0,0,0,3,,5.3102,5.3457,17.742787,-122.58088666666667,45.62272166666666,2,2
4010,80260,3702,37,1,S,,80260,0,489,0,0,0,0,3,,8.4662,8.514,99.613528,-122.64501333333334,45.628335,2,2
4010,80933,3702,37,1,S,80580,80933,0,344,1,0,0,0,3,,10.2147,10.3489,18.540484,-122.66974333333333,45.62869666666667,2,6
4010,79024,3702,37,1,S,78900,79024,0,753,0,0,0,0,2,,1.6466,1.6305,70.810105,-122.50541333333334,45.615723333333335,2,4
4010,79235,3702,37,1,S,,79217,18,751,1,0,1,0,3,,2.657,2.6974,56.693605,-122.527135,45.61813,2,2
4010,79979,3702,37,1,S,,79979,0,450,0,0,0,0,4,,6.7686,6.7928,47.699236,-122.60980333333333,45.628296666666664,2,2
4010,80234,3702,37,1,S,80160,80234,0,482,0,0,0,0,3,,8.2419,8.2879,194.185056,-122.64071166666666,45.628301666666665,2,4
4010,78831,3702,37,1,S,,78831,0,836,0,0,0,0,2,,0.4828,0.4468,182.598919,-122.50380666666666,45.59945333333334,2,2
4010,79185,3702,37,1,S,,79156,29,499,1,0,1,0,3,,2.4793,2.5184,53.008889,-122.52347,45.61774166666667,2,2
4010,79483,3702,37,1,S,,79483,0,469,0,0,0,0,3,,4.4938,4.5037,38.272747,-122.56401833333334,45.621068333333334,2,2
4010,79522,3702,37,1,S,,79522,0,466,0,0,0,0,3,,4.8262,4.8529,33.822318,-122.57093333333333,45.621055,2,2
4010,79538,3702,37,1,S,,79538,0,464,0,0,0,0,3,,4.9672,4.9952,50.005672,-122.57376166666667,45.621203333333334,2,2
4010,79666,3702,37,1,S,,79666,0,453,0,0,0,0,3,,6.0689,6.0938,75.303139,-122.59600666666667,45.62560666666667,2,2
4010,80340,3702,37,1,S,,80340,0,746,0,0,0,0,1,,8.8651,8.926,73.728669,-122.65329666666666,45.628661666666666,2,2
4010,79090,3702,37,1,S,,79090,0,496,0,0,0,0,2,,2.158,2.1406,211.612789,-122.51638,45.616976666666666,2,2
4010,79601,3702,37,1,S,,79601,0,633,0,0,0,0,3,,5.5047,5.5314,112.953148,-122.58504166666667,45.623326666666664,2,2
4010,80004,3702,37,1,S,,80004,0,767,0,0,0,0,4,,6.9768,7.0022,81.90735,-122.61422166666667,45.628805,2,2
4010,80033,3702,37,1,S,,80033,0,459,0,0,0,0,4,,7.2377,7.2582,127.053456,-122.61966833333334,45.628765,2,2
4010,80387,3702,37,1,S,,80387,0,476,0,0,0,0,1,,9.2634,9.3044,156.254932,-122.66097833333333,45.63056,2,2
4010,78900,3702,37,1,S,,78900,0,199,0,0,0,0,2,,0.9035,0.9047,33.850675,-122.50380166666666,45.60571,2,2
4010,79567,3702,37,1,S,,79567,0,463,0,0,0,0,3,,5.2313,5.2469,59.385878,-122.579135,45.622346666666665,2,2
4010,79648,3702,37,1,S,,79648,0,623,0,0,0,0,3,,5.9005,5.9086,109.014911,-122.59248666666667,45.624813333333336,2,2
4010,80066,3702,37,1,S,,80066,0,458,0,0,0,0,4,,7.5403,7.5814,124.825493,-122.62632666666667,45.62860166666667,2,2
4010,78866,3702,37,1,S,,78866,0,752,0,0,0,0,2,,0.7575,0.7425,109.709261,-122.503715,45.60353166666667,2,2
4010,78951,3702,37,1,S,,78951,0,200,0,0,0,0,2,,1.3254,1.3111,115.704347,-122.504025,45.611795,2,2
4010,79930,3702,37,1,S,79920,79717,213,744,1,0,1,0,4,,6.3591,6.4312,58.403988,-122.602575,45.627105,2,4
4010,79951,3702,37,1,S,,79951,0,451,0,0,0,0,4,,6.5213,6.5648,16.558759,-122.60508833333333,45.62755666666666,2,2
4010,81168,3702,37,0,S,,81168,0,479,0,0,0,0,8,,1.3788,1.4111,46.141902,-122.64435833333333,45.62822833333333,2,2
4010,81828,3702,37,0,S,,81787,41,743,1,0,0,3,3,,5.7825,5.8776,86.821343,-122.55372666666666,45.62079,2,2
4010,81933,3702,37,0,S,,81933,0,472,0,0,0,0,3,,6.4343,6.489,79.687463,-122.541295,45.619465,2,2
4010,82151,3702,37,0,S,,82151,0,497,0,0,0,0,1,,7.7541,7.8405,71.077191,-122.513785,45.616465,2,2
4010,81074,3702,37,0,S,,81074,0,475,0,0,0,0,8,,0.5965,0.5915,290.52384,-122.65960166666666,45.63,2,2
4010,81615,3702,37,0,S,,81615,0,462,0,0,0,0,6,,4.6448,4.7063,44.008446,-122.57785333333334,45.62190666666667,2,2
4010,81679,3702,37,0,S,,81679,0,467,0,0,0,0,6,,5.1711,5.2245,150.287279,-122.56691666666667,45.620918333333336,2,2
4010,81860,3702,37,0,S,,81860,0,512,0,0,0,0,3,,5.9347,6.0074,54.846869,-122.55119833333333,45.620533333333334,2,2
4010,82074,3702,37,0,S,,82074,0,749,0,0,0,0,2,,7.2545,7.344,96.448836,-122.52379166666667,45.61756833333333,2,2
4010,82216,3702,37,0,S,,82216,0,750,0,0,0,0,1,,8.235,8.3512,47.399439,-122.504365,45.61488666666666,2,2
4010,80959,3702,37,0,S,80580,80959,0,344,1,0,5,0,8,,0,0,18.540484,-122.66974333333333,45.62869666666667,2,5
4010,81484,3702,37,0,S,,81484,0,452,0,0,0,0,7,,3.8202,3.8463,261.753895,-122.59410166666666,45.62501833333334,2,2
4010,82243,3702,37,0,S,,82243,0,508,0,0,0,0,1,,8.468,8.5787,94.88584,-122.504275,45.61193,2,2
4010,82293,3702,37,0,S,,82293,0,488,0,0,0,0,1,,8.8806,8.9788,39.230483,-122.504115,45.60577833333333,2,2
4010,82350,3702,37,0,S,,82350,0,198,0,0,0,0,1,,9.3771,9.4753,180.129176,-122.50401333333333,45.59820833333333,2,2
4010,81218,3702,37,0,S,80880,81200,18,480,1,0,0,1,7,,1.5534,1.6118,47.98109,-122.63988666666667,45.628175,2,4
4010,81288,3702,37,0,S,,81288,0,455,0,0,0,0,7,,2.1586,2.181,40.451581,-122.628685,45.627948333333336,2,2
4010,81509,3702,37,0,S,,81509,0,454,0,0,0,0,7,,4.0165,4.0489,234.269511,-122.59022,45.624158333333334,2,2
4010,81653,3702,37,0,S,,81653,0,465,0,0,0,0,6,,4.9561,5.0014,21.634037,-122.57212666666666,45.62090666666667,2,2
4010,82026,3702,37,0,S,81780,82016,10,502,1,0,0,1,2,,6.8543,6.9687,12.680442,-122.53182666666666,45.618435,2,4
4010,82307,3702,37,0,S,,82307,0,509,0,0,0,0,1,,9.0024,9.123,35.540533,-122.50405833333333,45.603903333333335,2,2
4010,81005,3702,37,0,S,,81005,0,368,0,0,0,0,8,,0.2858,0.2964,82.665314,-122.66392833333333,45.62863333333333,2,2
4010,81307,3702,37,0,S,,81307,0,457,0,0,0,0,7,,2.3388,2.373,8.364058,-122.62480333333333,45.62854,2,2
4010,81370,3702,37,0,S,,81370,0,739,0,0,0,0,7,,2.8999,2.9316,144.612004,-122.61272333333334,45.6286,2,2
4010,81906,3702,37,0,S,,81906,0,471,0,0,0,0,3,,6.2249,6.2759,226.098786,-122.54506833333333,45.61987333333333,2,2
4010,82055,3702,37,0,S,,82055,0,501,0,0,0,0,2,,7.0799,7.1775,31.870306,-122.52746166666667,45.617963333333336,2,2
4010,82128,3702,37,0,S,,82128,0,498,0,0,0,0,1,,7.5497,7.6441,116.782975,-122.51850333333333,45.616996666666665,2,2
4010,82179,3702,37,0,S,,82179,0,495,0,0,0,0,1,,8.0089,8.089,195.082942,-122.508275,45.615815,2,2
4010,82191,3702,37,0,S,82080,82191,0,837,0,0,0,0,1,,8.1045,8.2002,36.52598,-122.506565,45.615613333333336,2,4
4010,81118,3702,37,0,S,,81118,0,737,0,0,0,0,8,,0.9637,0.9843,37.328275,-122.65285333333334,45.62835166666667,2,2
4010,81146,3702,37,0,S,,81146,0,477,0,0,0,0,8,,1.1937,1.2222,72.399483,-122.64779666666666,45.62824166666667,2,2
4010,81347,3702,37,0,S,,81347,0,738,0,0,0,0,7,,2.6999,2.7185,95.029338,-122.61727833333333,45.62864,2,2
4010,81426,3702,37,0,S,81120,81426,0,740,0,0,0,0,7,,3.3647,3.384,224.348962,-122.60333,45.62708333333333,2,4
4010,81453,3702,37,0,S,,81453,0,742,0,0,0,0,7,,3.5567,3.5884,54.625652,-122.59992833333334,45.62636166666667,2,2
4010,81569,3702,37,0,S,,81548,21,632,1,0,0,1,6,,4.2844,4.3695,22.739385,-122.58466166666666,45.623115,2,2
4010,82102,3702,37,0,S,,82091,11,500,1,0,0,1,1,,7.3316,7.4465,19.709336,-122.52200333333333,45.61737166666666,2,2
4010,82450,3702,37,0,S,82620,82450,0,492,1,0,0,1,0,,9.6828,9.8332,35.907523,-122.50513833333333,45.59428833333333,2,6
4010,81596,3702,37,0,S,,81596,0,460,0,0,0,0,6,,4.4882,4.5565,48.39507,-122.58114,45.622605,2,2
4010,81966,3702,37,0,S,,81966,0,474,0,0,0,0,3,,6.676,6.7282,204.444616,-122.53594166666667,45.61888166666667,2,2
4018,27358,3704,37,0,S,,27358,0,368,0,0,0,0,5,,0.2889,0.2964,39.55959,-122.66409333333333,45.62865166666667,2,2
4018,27535,3704,37,0,S,,27535,0,477,0,0,0,0,5,,1.1986,1.2222,33.263084,-122.64819666666666,45.62826166666667,2,2
4018,28072,3704,37,0,S,,28072,0,465,0,0,0,0,5,,4.9623,5.0014,199.810822,-122.57132,45.620916666666666,2,2
4018,27506,3704,37,0,S,,27506,0,737,0,0,0,0,5,,0.9693,0.9843,150.374544,-122.65241833333333,45.62831333333333,2,2
4018,27772,3704,37,0,S,,27772,0,739,0,0,0,0,5,,2.9093,2.9316,146.284881,-122.61271333333333,45.62860666666667,2,2
4018,27994,3704,37,0,S,,27994,0,460,0,0,0,0,5,,4.5018,4.5565,44.549842,-122.58111666666667,45.622625,2,2
4018,28012,3704,37,0,S,,28012,0,462,0,0,0,0,5,,4.6491,4.7063,38.105799,-122.57787166666667,45.621925,2,2
4018,29105,3704,37,0,S,,29105,0,1056,0,0,0,0,4,,10.1812,10.2843,87.114069,-122.47599666666666,45.60924333333333,2,2
4018,27306,3704,37,0,S,27300,27306,0,344,1,0,5,0,5,,0,0,15.487714,-122.66982,45.62873833333333,2,5
4018,27974,3704,37,0,S,,27974,0,632,0,0,0,0,5,,4.3328,4.3695,33.185362,-122.584585,45.623125,2,2
4018,28097,3704,37,0,S,,28097,0,467,0,0,0,0,5,,5.176,5.2245,50.198391,-122.56769,45.620913333333334,2,2
4018,28219,3704,37,0,S,,28188,31,743,1,0,1,0,6,,5.785,5.8776,32.942423,-122.553935,45.62079333333333,2,2
4018,28639,3704,37,0,S,,28622,17,497,1,0,1,0,6,,7.728,7.8405,7.243678,-122.51403,45.61649666666667,2,2
4018,29152,3704,37,0,S,,29139,13,1057,1,0,0,1,2,,10.3446,10.4974,4.002334,-122.47601333333333,45.60641666666667,2,2
4018,29324,3704,37,0,S,,29324,0,1062,0,0,0,0,2,,12.0211,12.1565,141.416279,-122.49860166666667,45.59676666666667,2,2
4018,27710,3704,37,0,S,,27710,0,457,0,0,0,0,5,,2.3475,2.373,89.469412,-122.62511666666667,45.62853166666667,2,2
4018,28509,3704,37,0,S,28500,28404,105,502,1,0,0,0,5,,6.8624,6.9687,12.674186,-122.531855,45.618433333333336,2,4
4018,28540,3704,37,0,S,,28540,0,501,0,0,0,0,5,,7.0874,7.1775,86.879753,-122.527895,45.618021666666664,2,2
4018,29014,3704,37,0,S,,29014,0,939,0,0,0,0,4,,9.5517,9.6163,255.808897,-122.47812333333333,45.61684666666667,2,2
4018,27749,3704,37,0,S,,27749,0,738,0,0,0,0,5,,2.7067,2.7185,77.91096,-122.61734666666666,45.62865333333333,2,2
4018,27891,3704,37,0,S,,27891,0,742,0,0,0,0,5,,3.5493,3.5884,117.647407,-122.599695,45.62631,2,2
4018,28319,3704,37,0,S,,28272,47,471,1,0,0,1,5,,6.1802,6.2759,44.588829,-122.545765,45.61995,2,2
4018,28928,3704,37,0,S,,28928,0,863,0,0,0,0,4,,8.7464,8.811,177.120951,-122.49402333333333,45.61669333333333,2,2
4018,29240,3704,37,0,S,,29240,0,1059,0,0,0,0,2,,11.1331,11.281,36.851287,-122.48012,45.596713333333334,2,2
4018,29453,3704,37,0,S,29520,29453,0,492,1,0,0,2,0,,12.4765,12.6642,37.017293,-122.50513833333333,45.594295,2,6
4018,27557,3704,37,0,S,,27557,0,479,0,0,0,0,5,,1.3826,1.4111,65.8368,-122.64392666666667,45.62824833333333,2,2
4018,28346,3704,37,0,S,,28346,0,472,0,0,0,0,5,,6.4268,6.489,41.888133,-122.54174166666667,45.619528333333335,2,2
4018,28808,3704,37,0,S,28800,28693,115,837,1,0,0,2,4,,8.0847,8.2002,32.651902,-122.50658,45.615613333333336,2,4
4018,28970,3704,37,0,S,,28970,0,1011,0,0,0,0,4,,9.159,9.2199,79.092882,-122.48653166666666,45.61525833333334,2,2
4018,27613,3704,37,0,S,27600,27588,25,480,1,0,0,0,5,,1.5596,1.6118,43.618867,-122.63990333333334,45.62818,2,4
4018,27691,3704,37,0,S,,27691,0,455,0,0,0,0,5,,2.1655,2.181,182.525282,-122.62791666666666,45.62822333333333,2,2
4018,27938,3704,37,0,S,,27938,0,454,0,0,0,0,5,,4.0209,4.0489,66.049386,-122.59083666666666,45.62430833333333,2,2
4018,28371,3704,37,0,S,,28371,0,474,0,0,0,0,5,,6.6549,6.7282,81.199845,-122.53702166666666,45.61901666666667,2,2
4018,29058,3704,37,0,S,29040,29058,0,1029,0,0,0,0,4,,9.7077,9.8208,113.273476,-122.47603,45.615898333333334,2,4
4018,29217,3704,37,0,S,,29217,0,1058,0,0,0,0,2,,10.9865,11.0896,59.85773,-122.478305,45.598,2,2
4018,27465,3704,37,0,S,,27465,0,475,0,0,0,0,5,,0.6009,0.5915,80.617946,-122.660345,45.63023166666667,2,2
4018,27861,3704,37,0,S,27840,27825,36,740,1,0,0,0,5,,3.3125,3.384,62.529169,-122.60394,45.627183333333335,2,4
4018,27918,3704,37,0,S,,27918,0,452,0,0,0,0,5,,3.8245,3.8463,85.625156,-122.594745,45.62517666666667,2,2
4018,28238,3704,37,0,S,,28238,0,512,0,0,0,0,6,,5.9384,6.0074,64.808824,-122.55115833333333,45.620538333333336,2,2
4018,28560,3704,37,0,S,,28560,0,749,0,0,0,0,5,,7.2651,7.344,59.246911,-122.52438166666667,45.617645,2,2
4018,28571,3704,37,0,S,,28571,0,500,0,0,0,0,5,,7.3589,7.4465,137.243933,-122.52259833333333,45.617455,2,2
4018,28596,3704,37,0,S,,28596,0,498,0,0,0,0,5,,7.5677,7.6441,57.535867,-122.51826833333334,45.61699333333333,2,2
4018,28674,3704,37,0,S,,28674,0,495,0,0,0,0,6,,8.0033,8.089,41.979924,-122.508925,45.615896666666664,2,2
4018,29256,3704,37,0,S,,29256,0,1060,0,0,0,0,2,,11.3027,11.4575,91.376207,-122.483295,45.59669,2,2
4018,29292,3704,37,0,S,,29292,0,1061,0,0,0,0,2,,11.6868,11.8253,78.095284,-122.49094333333333,45.596801666666664,2,2
4018,31822,3704,37,1,S,,31803,19,755,1,0,1,0,2,,1.7846,1.8219,13.720132,-122.50913,45.616101666666665,2,2
4018,31942,3704,37,1,S,,31942,0,751,0,0,0,0,2,,2.6949,2.6974,139.050145,-122.52745166666666,45.61815333333333,2,2
4018,32053,3704,37,1,S,31920,32035,18,691,1,0,0,1,1,,2.9646,3.0124,19.448998,-122.53340666666666,45.61882833333333,2,4
4018,32482,3704,37,1,S,,32482,0,463,0,0,0,0,5,,5.2114,5.2469,37.934082,-122.57877833333333,45.62226666666667,2,2
4018,33288,3704,37,1,S,33300,33288,0,344,1,0,0,1,1,,10.1998,10.3489,13.994562,-122.669835,45.62873166666667,2,6
4018,31877,3704,37,1,S,,31877,0,496,0,0,0,0,2,,2.1375,2.1406,87.028444,-122.515905,45.61692,2,2
4018,32206,3704,37,1,S,,32178,28,470,1,0,2,0,4,,3.7736,3.8308,18.297585,-122.55008833333333,45.62061833333333,2,2
4018,32892,3704,37,1,S,32880,32877,15,482,1,0,0,0,6,,8.1922,8.2879,32.768874,-122.64008333333334,45.628323333333334,2,4
4018,32137,3704,37,1,S,,32119,18,575,1,0,1,0,2,,3.4722,3.5244,15.685742,-122.54383666666666,45.61994166666667,2,2
4018,32408,3704,37,1,S,,32408,0,468,0,0,0,0,5,,4.6553,4.6845,154.603776,-122.56819333333334,45.621065,2,2
4018,32535,3704,37,1,S,,32517,18,633,1,0,1,0,6,,5.4563,5.5314,5.274281,-122.58462666666667,45.623288333333335,2,2
4018,32920,3704,37,1,S,,32920,0,489,0,0,0,0,6,,8.4531,8.514,105.141217,-122.64503500000001,45.62833666666667,2,2
4018,33144,3704,37,1,S,,33103,41,1091,1,0,0,2,3,,9.6847,9.8021,72.783737,-122.670295,45.63259,2,2
4018,31498,3704,37,1,S,,31498,0,752,0,0,0,0,1,,0.7543,0.7425,66.466876,-122.503725,45.60339833333333,2,2
4018,31779,3704,37,1,S,31620,31779,0,753,0,0,0,0,1,,1.6473,1.6305,61.565922,-122.505365,45.61569,2,4
4018,32359,3704,37,1,S,,32309,50,469,1,0,2,1,5,,4.4428,4.5037,70.819393,-122.56414666666667,45.621093333333334,2,2
4018,32581,3704,37,1,S,,32581,0,623,0,0,0,0,6,,5.8626,5.9086,14.786013,-122.59205333333334,45.624721666666666,2,2
4018,32600,3704,37,1,S,,32600,0,453,0,0,0,0,6,,6.0478,6.0938,19.440018,-122.59578666666667,45.62555833333333,2,2
4018,32680,3704,37,1,S,32640,32680,0,744,0,0,0,0,6,,6.4007,6.4312,121.814508,-122.60282166666667,45.62712666666667,2,4
4018,32717,3704,37,1,S,,32717,0,450,0,0,0,0,6,,6.7518,6.7928,32.254524,-122.60974333333333,45.62829333333333,2,2
4018,31544,3704,37,1,S,,31544,0,199,0,0,0,0,1,,0.9016,0.9047,50.932726,-122.50375333333334,45.60548,2,2
4018,32820,3704,37,1,S,,32820,0,456,0,0,0,0,6,,7.723,7.7659,136.569175,-122.629955,45.6277,2,2
4018,32424,3704,37,1,S,,32424,0,466,0,0,0,0,5,,4.8051,4.8529,40.73696,-122.57121666666667,45.621066666666664,2,2
4018,32936,3704,37,1,S,,32936,0,478,0,0,0,0,6,,8.6054,8.6849,59.625035,-122.64792,45.62835,2,2
4018,31367,3704,37,1,S,31320,31367,0,492,1,0,1,0,1,,0,0,420.731062,-122.50627,45.59497833333333,2,5
4018,31646,3704,37,1,S,,31646,0,200,0,0,0,0,1,,1.3241,1.3111,198.669953,-122.504035,45.61202333333333,2,2
4018,31924,3704,37,1,S,,31924,0,499,0,0,0,0,2,,2.5327,2.5184,103.819648,-122.52366666666667,45.61775333333333,2,2
4018,32453,3704,37,1,S,,32453,0,464,0,0,0,0,5,,4.9467,4.9952,56.670168,-122.57414,45.621285,2,2
4018,32693,3704,37,1,S,,32693,0,451,0,0,0,0,6,,6.5151,6.5648,136.530707,-122.60554666666667,45.627628333333334,2,2
4018,32739,3704,37,1,S,,32739,0,767,0,0,0,0,6,,6.9631,7.0022,180.760454,-122.614605,45.62880666666667,2,2
4018,32966,3704,37,1,S,,32966,0,746,0,0,0,0,6,,8.8527,8.926,39.156911,-122.65317,45.62862,2,2
4018,33005,3704,37,1,S,,33005,0,476,0,0,0,0,6,,9.2398,9.3044,113.790219,-122.66083,45.63051,2,2
4018,31462,3704,37,1,S,,31462,0,836,0,0,0,0,1,,0.4505,0.4468,30.035956,-122.50378166666667,45.598996666666665,2,2
4018,32088,3704,37,1,S,,32088,0,473,0,0,0,0,1,,3.2579,3.2703,75.465589,-122.53831333333333,45.619321666666664,2,2
4018,32490,3704,37,1,S,,32490,0,461,0,0,0,0,5,,5.2897,5.3457,74.392917,-122.5806,45.62266,2,2
4018,32767,3704,37,1,S,,32767,0,459,0,0,0,0,6,,7.2222,7.2582,52.282722,-122.619375,45.62877,2,2
4018,32801,3704,37,1,S,,32801,0,458,0,0,0,0,6,,7.5534,7.5814,185.08501,-122.62656,45.62859666666667,2,2
4018,33222,3704,37,1,S,,33206,16,14,1,0,0,1,2,,9.9308,10.0476,46.789588,-122.67278,45.630715,2,2
4018,33965,3704,37,0,S,,33965,0,454,0,0,0,0,5,,3.9929,3.6909,48.355507,-122.59090833333333,45.624305,2,2
4018,34126,3704,37,0,S,,34126,0,467,0,0,0,0,5,,5.1717,4.8666,94.159533,-122.56713333333333,45.62091,2,2
4018,33776,3704,37,0,S,,33776,0,457,0,0,0,0,5,,2.3332,2.0151,6.470451,-122.624795,45.628545,2,2
4018,33895,3704,37,0,S,33840,33895,0,740,0,0,0,0,5,,3.3666,3.0261,220.807562,-122.603345,45.62708,2,4
4018,34100,3704,37,0,S,,34100,0,465,0,0,0,0,5,,4.9579,4.6435,154.787783,-122.571495,45.620915,2,2
4018,34298,3704,37,0,S,,34298,0,471,0,0,0,0,5,,6.2032,5.9179,139.078941,-122.5454,45.61992333333333,2,2
4018,34341,3704,37,0,S,,34327,14,472,1,0,1,0,6,,6.3778,6.1311,12.653766,-122.541625,45.6195,2,2
4018,33361,3704,37,0,S,,33361,0,368,0,0,0,0,3,,0.2865,-0.0615,8.512355,-122.66425166666667,45.628635,2,2
4018,33516,3704,37,0,S,,33516,0,737,0,0,0,0,3,,0.9687,0.6263,48.080853,-122.65280666666666,45.62837,2,2
4018,34263,3704,37,0,S,,34263,0,512,0,0,0,0,5,,5.9453,5.6495,180.223345,-122.55071666666667,45.620493333333336,2,2
4018,34959,3704,37,0,S,,34959,0,750,0,0,0,0,4,,8.2307,7.9933,22.396291,-122.50441166666667,45.614959999999996,2,2
4018,33649,3704,37,0,S,33600,33649,0,480,0,0,0,0,4,,1.5702,1.2539,49.3456,-122.63986166666666,45.628191666666666,2,4
4018,34393,3704,37,0,S,,34393,0,474,0,0,0,0,6,,6.6362,6.3703,66.721952,-122.53647166666667,45.61895833333333,2,2
4018,34592,3704,37,0,S,,34592,0,501,0,0,0,0,6,,7.0843,6.8196,53.761407,-122.52775666666666,45.61801666666667,2,2
4018,34643,3704,37,0,S,,34643,0,749,0,0,0,0,6,,7.2589,6.9861,15.104443,-122.52411166666667,45.61762,2,2
4018,34726,3704,37,0,S,,34726,0,498,0,0,0,0,5,,7.5497,7.2862,23.942314,-122.51797666666667,45.61697,2,2
4018,34813,3704,37,0,S,,34813,0,495,0,0,0,0,5,,8.0126,7.7311,239.854117,-122.50809666666666,45.615805,2,2
4018,33309,3704,37,0,S,33300,33309,0,344,1,0,2,0,3,,0,-0.3579,13.672062,-122.66982,45.62873333333334,2,5
4018,33590,3704,37,0,S,,33573,17,479,1,0,1,0,4,,1.3502,1.0532,6.016516,-122.64420166666666,45.628225,2,2
4018,33750,3704,37,0,S,,33722,28,455,1,0,1,0,5,,2.1176,1.8231,15.952069,-122.62849333333334,45.62801,2,2
4018,33915,3704,37,0,S,,33915,0,742,0,0,0,0,5,,3.5368,3.2305,37.374997,-122.59999333333333,45.626375,2,2
4018,33819,3704,37,0,S,,33819,0,738,0,0,0,0,5,,2.7011,2.3606,206.760799,-122.61684666666666,45.62865166666667,2,2
4018,34563,3704,37,0,S,34560,34442,121,502,1,0,0,0,6,,6.8506,6.6108,35.82098,-122.53170333333334,45.618426666666664,2,4
4018,34696,3704,37,0,S,,34682,14,500,1,0,0,1,5,,7.3241,7.0886,10.40638,-122.52204,45.617385,2,2
4018,35167,3704,37,0,S,,35167,0,509,0,0,0,0,2,,8.9888,8.7651,42.966039,-122.50405666666667,45.60368833333333,2,2
4018,33843,3704,37,0,S,,33843,0,739,0,0,0,0,5,,2.9055,2.5737,216.520568,-122.61244666666667,45.628566666666664,2,2
4018,33941,3704,37,0,S,,33941,0,452,0,0,0,0,5,,3.7966,3.4884,22.853169,-122.59514333333334,45.62526,2,2
4018,34061,3704,37,0,S,,34061,0,462,0,0,0,0,5,,4.6466,4.3484,21.558486,-122.577935,45.62193166666667,2,2
4018,34249,3704,37,0,S,,34249,0,743,0,0,0,0,5,,5.8372,5.5196,261.359651,-122.553055,45.62074166666667,2,2
4018,35079,3704,37,0,S,,35064,15,488,1,0,0,1,2,,8.8216,8.6209,11.605114,-122.50415,45.605915,2,2
